ItemID,UPC,Description,Brand,Manufacturer,DRank,DVol,DShr,DPChg,KVol,KShr,KPChg,ACDist,RUPrice,Source,NielsenCatName,CollectionDate,SalesYr,Cntl,TotalKiloVol,KRank,TotalDVol,ClNum,PrdGroup,PrdDesc,ClassNum,ClassType,Comment
500.1137,3239410031,KONTOS SMART CARB PITA BREAD 12S 336GM,,KONTOS FOODS,"1,128","6,219",0,-53%,383,0,-53%,0,$5.46,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,1320,508255766,,,KONTOS SMART CARB PITA BREAD,,,
500.1337,3239410057,KONTOS FLATBREAD NAAN HUMMUS 341GM,,KONTOS FOODS,"1,328","2,390",0,NA,279,0,NA,1,$2.92,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,1375,508255766,,,KONTOS FLATBREAD NAAN HUMMUS,,,
500.1254,3239410077,KONTOS FLATBREAD OLIVE 4S 397 GM,,KONTOS FOODS,"1,245","3,697",0,-41%,296,0,-42%,0,$4.97,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,1367,508255766,,,KONTOS FLATBREAD OLIVE,,,
500.0624,3239410082,KONTOS FLATBREAD PANINI MINI 10S 482GM,,KONTOS FOODS,615,"51,971",0,29%,4217,0,29%,2,$5.94,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,815,508255766,,,KONTOS FLATBREAD PANINI MINI,,,
490.2424,3239411531,KONTOS GLUTEN FREE WRAPS 9INCH 408GM,,KONTOS FOODS,"2,415",574,0,427%,35,0,434%,NA,$6.76,TEST,BREAD - COMMERCIAL,2015-12-09,2015,0,290746897,2510,1416728370,,,KONTOS GLUTEN FREE WRAPS,,,
500.1381,3239419001,KONTOS FLATBREAD PANINI 341 GM,,KONTOS FOODS,"1,372","1,903",0,-68%,131,0,-68%,0,$4.96,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,1491,508255766,,,KONTOS FLATBREAD PANINI,,,
500.176,3239419013,KONTOS FLATBREAD CHIPOTLE PAN PLANO 341 GM,,KONTOS FOODS,"1,751",20,0,-95%,1,0,-95%,NA,$5.00,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,1774,508255766,,,KONTOS FLATBREAD CHIPOTLE PAN PLANO,,,
500.1714,3239419017,KONTOS FLATBREAD JALAPENO PAN PLANO 4S 341 GM,,KONTOS FOODS,"1,705",63,0,-90%,4,0,-91%,NA,$5.89,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,1732,508255766,,,KONTOS FLATBREAD JALAPENO PAN PLANO,,,
500.1702,3239419021,KONTOS FLATBREAD SWEET ONION 4S 341 GM,,KONTOS FOODS,"1,693",84,0,-24%,9,0,13%,NA,$3.31,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,1705,508255766,,,KONTOS FLATBREAD SWEET ONION,,,
500.0756,3239420110,KONTOS KOSHER TANDOORI 10S 794GM,,KONTOS FOODS,747,"28,930",0,-15%,6089,0,-15%,3,$3.77,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,725,508255766,,,KONTOS KOSHER TANDOORI,,,
500.1419,3239420200,KONTOS NAN ROGHANI 5S 397GM,,KONTOS FOODS,"1,408","1,486",0,0%,170,0,-5%,0,$3.47,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,1453,508255766,,,KONTOS NAN ROGHANI,,,
500.0809,3239425237,KONTOS FLATBREAD ONION 5S 397GM,,KONTOS FOODS,800,"23,035",0,-8%,2474,0,-7%,3,$3.70,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,925,508255766,,,KONTOS FLATBREAD ONION,,,
500.1311,3239440110,KONTOS NAN KULCHA 5S 397 GM,,KONTOS FOODS,"1,302","2,623",0,17%,299,0,14%,0,$3.49,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,1366,508255766,,,KONTOS NAN KULCHA,,,
500.0802,3239440117,KONTOS KULCH NAAN 10S 794 GM,,KONTOS FOODS,793,"24,008",0,45%,4094,0,39%,1,$4.66,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,819,508255766,,,KONTOS KULCH NAAN,,,
500.0521,3239440605,KONTOS NAAN BREAD GYROS 397GM,,KONTOS FOODS,512,"91,202",0,11%,10455,0,11%,4,$3.46,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,597,508255766,,,KONTOS NAAN BREAD GYROS,,,
630.5462,3239450011,KONTOS ASSORTED BAKLAVA 312GM,,KONTOS FOODS,"5,445",60,0,-57%,2,0,-60%,NA,$10.00,TEST,BAKED DESSERTS - COMMERCIAL,2015-12-09,2015,0,55707212,5604,464945210,,,KONTOS ASSORTED BAKLAVA,,,
530.0247,3239480005,KONTOS FILLO COUNTRY STYLE 454GM,,KONTOS FOODS,238,18,0,-81%,2,0,-87%,NA,$5.45,TEST,DOUGH & PASTRY - FROZEN,2015-12-09,2015,0,6371658,235,53053955,,,KONTOS FILLO COUNTRY STYLE,,,
500.1308,3239496007,KONTOS COCKTAIL FLATBREAD SLIDERS 20S 148 GM,,KONTOS FOODS,"1,299","2,657",0,NA,100,0,NA,0,$3.93,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,0,93354607,1531,508255766,,,KONTOS COCKTAIL FLATBREAD SLIDERS,,,
930.0415,3244500032,TASTE ADVENTURE REFRIED BLACK BEAN MIX ENVELOPE 248GM,,WILL PACK FOODS,405,111,0,-72%,5,0,-76%,NA,$5.29,TEST,SOUP MIXES - DRY,2015-12-09,2015,0,4732420,401,63572377,,,TASTE ADVENTURE REFRIED BLACK BEAN MIX ENVELOPE,,,
930.0405,3244500310,TASTE ADVENTURE SPLIT PEAS GLUTEN FREE ENVELOPE 125GM,,WILL PACK FOODS,396,130,0,-81%,4,0,-85%,NA,$4.19,TEST,SOUP MIXES - DRY,2015-12-09,2015,0,4732420,405,63572377,,,TASTE ADVENTURE SPLIT PEAS GLUTEN FREE ENVELOPE,,,
930.0388,3244500311,TASTE ADVENTURE BLACK BEAN LOW FAT ENVELOPE 130GM,,WILL PACK FOODS,379,199,0,-68%,6,0,-72%,NA,$4.15,TEST,SOUP MIXES - DRY,2015-12-09,2015,0,4732420,391,63572377,,,TASTE ADVENTURE BLACK BEAN LOW FAT ENVELOPE,,,
930.0409,3244500312,TASTE ADVENTURE CURRY LENTIL GLTN FREE ENVELOPE 110GM,,WILL PACK FOODS,400,123,0,-83%,3,0,-88%,0,$4.39,TEST,SOUP MIXES - DRY,2015-12-09,2015,0,4732420,413,63572377,,,TASTE ADVENTURE CURRY LENTIL GLTN FREE ENVELOPE,,,
930.0444,3244500313,TASTE ADVENTURE YELLOW PEA ENVELOPE 125GM,,WILL PACK FOODS,435,45,0,-92%,2,0,-93%,0,$4.09,TEST,SOUP MIXES - DRY,2015-12-09,2015,0,4732420,425,63572377,,,TASTE ADVENTURE YELLOW PEA ENVELOPE,,,
1370.0696,3245896017,PAIN IS GOOD SWT CARIBBEAN JERK SCRMIN WING SCE 382GM,,VIVETTE,687,426,0,109%,30,0,111%,NA,$5.46,TEST,MEAT & SEAFOOD SAUCES,2015-12-09,2015,0,5960959,628,74983497,,,PAIN IS GOOD SWT CARIBBEAN JERK SCRMIN WING SCE,,,
1370.0814,3245896019,PAIN IS GOOD BUFFALO BLUE CHS SCRAMN WNG SC 383GM,,VIVETTE,804,207,0,-8%,15,0,-13%,NA,$5.18,TEST,MEAT & SEAFOOD SAUCES,2015-12-09,2015,0,5960959,728,74983497,,,PAIN IS GOOD BUFFALO BLUE CHS SCRAMN WNG SC,,,
1370.1079,3245896038,PAIN IS GOOD 100% WING SAUCE 382GM,,VIVETTE,"1,069",34,0,NA,2,0,NA,0,$5.67,TEST,MEAT & SEAFOOD SAUCES,2015-12-09,2015,0,5960959,1021,74983497,,,PAIN IS GOOD,,,
1330.0335,3245896098,AMERICAN STOCKYARD HARVEST APPLE BBQ SAUCE GLASS 624GM,,ORIGINAL JUAN,326,242,0,91%,20,0,56%,NA,$7.33,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,323,61287672,,,AMERICAN STOCKYARD HARVEST APPLE BBQ SAUCE GLASS,,,
1330.0309,3245896099,AMERICAN STOCKYARD SMOKEY SWEET BBQ SAUCE GLASS 638GM,,ORIGINAL JUAN,300,373,0,-4%,36,0,-12%,NA,$6.54,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,278,61287672,,,AMERICAN STOCKYARD SMOKEY SWEET BBQ SAUCE GLASS,,,
1330.0259,3245897003,AMERICAN STOCKYARD SOUTHERN BLUES BBQ SAUCE GLS 665GM,,ORIGINAL JUAN,249,615,0,107%,61,0,90%,NA,$6.75,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,241,61287672,,,AMERICAN STOCKYARD SOUTHERN BLUES BBQ SAUCE GLS,,,
1330.0252,3245897014,AMERICAN STOCKYARD KC PITMASTER BBQ SAUCE GLASS 680GM,,ORIGINAL JUAN,243,652,0,116%,68,0,100%,0,$6.51,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,227,61287672,,,AMERICAN STOCKYARD KC PITMASTER BBQ SAUCE GLASS,,,
1370.0891,3245897019,PAIN IS GOOD MOST WANTED CHIPOTLE SAUCE 198GM,,VIVETTE,881,130,0,NA,2,0,NA,0,$10.83,TEST,MEAT & SEAFOOD SAUCES,2015-12-09,2015,0,5960959,983,74983497,,,PAIN IS GOOD MOST WANTED CHIPOTLE SAUCE,,,
1220.0108,3245897058,STOCKYARD FOUR PEPPER HOT DOG JAR 340GM,,?,99,94,0,31%,5,0,8%,NA,$5.88,TEST,RELISH,2015-12-09,2015,0,2567226,98,15241750,,,STOCKYARD FOUR PEPPER HOT DOG JAR,,,
1220.0111,3245897059,STOCKYARD ALL AMERICAN HOT DOG JAR 340GM,,?,102,58,0,287%,4,0,311%,NA,$5.27,TEST,RELISH,2015-12-09,2015,0,2567226,100,15241750,,,STOCKYARD ALL AMERICAN HOT DOG JAR,,,
1330.0322,3245897084,AMERICAN STOCKYARD HIGH COUNTRY BBQ SAUCE GLASS 595ML,,ORIGINAL JUAN,313,313,0,NA,29,0,NA,0,$6.37,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,295,61287672,,,AMERICAN STOCKYARD HIGH COUNTRY BBQ SAUCE GLASS,,,
870.0152,3260102521,EARTHBOUND FARM ORGANIC GRN BEANS WHL 12S 300GM,,EARTHBOUND FARM,143,"59,644",0,58%,4463,0,49%,4,$4.01,TEST,VEGETABLES - FROZEN,2015-12-09,2015,0,30719617,187,148916475,,,EARTHBOUND FARM ORGANIC GRN BEANS WHL,,,
870.0112,3260102522,EARTHBOUND FARM GREEN PEAS 12S 300GM,,EARTHBOUND FARM,103,"235,009",0.1,65%,17070,0,51%,9,$4.13,TEST,VEGETABLES - FROZEN,2015-12-09,2015,0,30719617,127,148916475,,,EARTHBOUND FARM GREEN PEAS,,,
870.0234,3260102523,EARTHBOUND FARM ORGANIC RSTD RED POTATO12S400GM,,EARTHBOUND FARM,225,"10,776",0,311%,996,0,286%,1,$4.33,TEST,VEGETABLES - FROZEN,2015-12-09,2015,0,30719617,254,148916475,,,EARTHBOUND FARM ORGANIC RSTD RED POTATO,,,
870.0207,3260102524,EARTHBOUND FARM ORGANIC SPINACH CUT 12S 300GM,,EARTHBOUND FARM,198,"18,794",0,76%,1240,0,43%,1,$4.55,TEST,VEGETABLES - FROZEN,2015-12-09,2015,0,30719617,236,148916475,,,EARTHBOUND FARM ORGANIC SPINACH CUT,,,
870.0144,3260102525,EARTHBOUND FARM BUTTERNUT SQUASH 12S 400GM,,EARTHBOUND FARM,135,"82,371",0,42%,7814,0,27%,7,$4.22,TEST,VEGETABLES - FROZEN,2015-12-09,2015,0,30719617,162,148916475,,,EARTHBOUND FARM BUTTERNUT SQUASH,,,
870.0125,3260102526,EARTHBOUND FARM ORGANIC SWEET CORN 12S 300GM,,EARTHBOUND FARM,116,"159,745",0.1,75%,11700,0,62%,9,$4.10,TEST,VEGETABLES - FROZEN,2015-12-09,2015,0,30719617,143,148916475,,,EARTHBOUND FARM ORGANIC SWEET CORN,,,
870.0184,3260102527,EARTHBOUND FARM ORGANIC BROCCOLI FLORETS 12S 300GM,,EARTHBOUND FARM,175,"37,013",0,180%,2674,0,148%,3,$4.15,TEST,VEGETABLES - FROZEN,2015-12-09,2015,0,30719617,205,148916475,,,EARTHBOUND FARM ORGANIC BROCCOLI FLORETS,,,
760.0089,3260107010,EARTHBOUND FARM ORGANIC CARROT PLST BTL 1 LT,,EARTHBOUND FARM,80,"10,925",0,-55%,1671,0,-56%,1,$6.52,TEST,VEGETABLE JUICES,2015-12-09,2015,0,59637053,84,118948943,,,EARTHBOUND FARM ORGANIC CARROT PLST BTL,,,
400.1048,3267300001,ROYAL FISH WHITEFISH GEFILTE FISH 624 GM,,PECK,"1,039","15,241",0,15%,1086,0,-4%,0,$8.76,TEST,SEAFOOD - FROZEN,2015-12-09,2015,0,33701339,939,546002089,,,ROYAL FISH WHITEFISH GEFILTE FISH,,,
1031.0218,3267601062,CHICKEN KEBOBS PLAIN 600GM (CL),,,,,,,156561.1715,0,,,,TEST,CHICKEN,2015-12-09,2015,1,64816325,212,,,,CHICKEN KEBOBS PLAIN,,,
1031.0208,3267601066,CHICKEN KEBOBS BBQ 600GM (CL),,,,,,,156561.1715,0,,,,TEST,CHICKEN,2015-12-09,2015,1,64816325,202,,,1031.1045,CHICKEN KEBOBS BBQ,7.7102,,
1031.0264,3267601114,CHICKEN BREAST KABOBS HONEY GARLIC 400GM (CL),,,,,,,156561.1715,0,,,,TEST,CHICKEN,2015-12-09,2015,1,64816325,258,,,1031.1069,CHICKEN BREAST KABOBS HONEY GARLIC,7.7102,,
1031.0267,3267601235,CHICKEN BREAST BRUSHETTA FETA 420GM (CL),,,,,,,156561.1715,0,,,,TEST,CHICKEN,2015-12-09,2015,1,64816325,261,,,1031.1071,CHICKEN BREAST BRUSHETTA FETA,7.7102,,
981.0404,3267601236,CHICKEN BREAST STUFFD HAM CHEESE 420GM (CL),,,,,,,46128.53689,0,,,,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,1,22510726,398,,,981.1308,CHICKEN BREAST STUFFD HAM CHEESE,6.5219,,
1030.0629,3267601275,LACROIX CHICKEN STRIPS GINGER TERIYAKI 370GM,,LES VIANDES LACROIX,620,"75,090",0,82%,4958,0,86%,11,$5.60,TEST,CHICKEN,2015-12-09,2015,0,215029939,675,1740881170,,,LACROIX CHICKEN STRIPS GINGER TERIYAKI,,,
1041.0113,3267601276,PORK LOIN STRIPS CENTRE CUT GARLIC OREGANO 370GM (CL),,,,,,,63371.18548,0,,,,TEST,PORK,2015-12-09,2015,1,15716054,107,,,1041.1026,PORK LOIN STRIPS CENTRE CUT GARLIC OREGANO,7.7102,,
1030.0401,3267601277,LACROIX CHICKEN STRIPS HONEY GARLIC 370GM,,LES VIANDES LACROIX,392,"293,453",0,395%,18762,0,406%,11,$5.79,TEST,CHICKEN,2015-12-09,2015,0,215029939,474,1740881170,,,LACROIX CHICKEN STRIPS HONEY GARLIC,,,
1031.0243,3267601279,CHICKEN BREAST STRIP BBQ 370GM (CL),,,,,,,156561.1715,0,,,,TEST,CHICKEN,2015-12-09,2015,1,64816325,237,,,1031.1061,CHICKEN BREAST STRIP BBQ,7.7104,,
1031.0272,3267601280,CHICKEN BREAST STRIPS VEGI FAJITAS KITS 440GM (CL),,,,,,,156561.1715,0,,,,TEST,CHICKEN,2015-12-09,2015,1,64816325,266,,,,CHICKEN BREAST STRIPS VEGI FAJITAS KITS,,,
821.0056,3267601281,FROM OUR CHEFS BUTTER CHICKEN STUFFED KOFTA 450GM (CL),,,,,,,20468.61714,0,,,,TEST,ENTREES - REFRIGERATED,2015-12-09,2015,1,3582008,50,,,821.1046,FROM OUR CHEFS BUTTER CHICKEN STUFFED KOFTA,6.5219,,
821.004,3267601282,FROM OUR CHEFS BUTTER CHICKEN STUFFED PORTUGS450GM(CL),,,,,,,20468.61714,0,,,,TEST,ENTREES - REFRIGERATED,2015-12-09,2015,1,3582008,34,,,821.1032,FROM OUR CHEFS BUTTER CHICKEN STUFFED PORTUGS,6.5219,,
821.0032,3267601283,FROM OUR CHEFS CHICKEN STUFD CHORIZO FETA CHS450GM(CL),,,,,,,20468.61714,0,,,,TEST,ENTREES - REFRIGERATED,2015-12-09,2015,1,3582008,26,,,821.1025,FROM OUR CHEFS CHICKEN STUFD CHORIZO FETA CHS,6.5219,,
821.0126,3267601722,FROM OUR CHEFS SZECHUAN CHICKEN VGGE STR FRY800GM(CL,,,,,,,20468.61714,0,,,,TEST,ENTREES - REFRIGERATED,2015-12-09,2015,1,3582008,120,,,821.1099,FROM OUR CHEFS SZECHUAN CHICKEN VGGE STR FRY,6.5219,,
821.0114,3267601723,FROM OUR CHEFS CHICKEN GENERAL STIR FRY 800GM (CL),,,,,,,20468.61714,0,,,,TEST,ENTREES - REFRIGERATED,2015-12-09,2015,1,3582008,108,,,821.109,FROM OUR CHEFS CHICKEN GENERAL STIR FRY,6.522,,
821.0107,3267601724,FROM OUR CHEFS CHICKEN TERIYAKI STIR FRY 800GM (CL),,,,,,,20468.61714,0,,,,TEST,ENTREES - REFRIGERATED,2015-12-09,2015,1,3582008,101,,,821.1084,FROM OUR CHEFS CHICKEN TERIYAKI STIR FRY,6.522,,
821.0115,3267601725,FROM OUR CHEFS MEXICAN CHICKEN W/VEGETABLES 800GM (CL),,,,,,,20468.61714,0,,,,TEST,ENTREES - REFRIGERATED,2015-12-09,2015,1,3582008,109,,,821.1091,FROM OUR CHEFS MEXICAN CHICKEN W/VEGETABLES,6.522,,
1210.0275,3272701511,BENEI DAROM DILLS WHOLE 540 ML,,KAD BNEY DAROM,266,"8,319",0,3%,2535,0,-1%,1,$1.77,TEST,PICKLES,2015-12-09,2015,0,27443343,231,115123666,,,BENEI DAROM DILLS WHOLE,,,
1210.0118,3272701515,BENEI DAROM DILLS WHOLE IN BRINE 540 ML,,KAD BNEY DAROM,109,"129,105",0.1,54%,48951,0,84%,5,$1.42,TEST,PICKLES,2015-12-09,2015,0,27443343,76,115123666,,,BENEI DAROM DILLS WHOLE IN BRINE,,,
1230.0224,3272701520,BNEY DAROM GREEN PITTED 500ML,,KAD BNEY DAROM,215,"12,817",0,5%,2055,0,-1%,1,$3.11,TEST,OLIVES,2015-12-09,2015,0,8701898,182,52768774,,,BNEY DAROM GREEN PITTED,,,
1190.0642,3272701530,BNEI-DAROM CUCUMBER IN BRINE 1.25 LT,,KAD BNEY DAROM,633,"2,075",0,120%,515,0,133%,0,$5.03,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,506,108314708,,,BNEI-DAROM CUCUMBER IN BRINE,,,
1230.0245,3272701532,BNEY DAROM MANIZANLA 580 GM,,KAD BNEY DAROM,236,"9,757",0,0%,1856,0,-6%,2,$3.05,TEST,OLIVES,2015-12-09,2015,0,8701898,194,52768774,,,BNEY DAROM MANIZANLA,,,
1230.0283,3272701538,BNEY DAROM GREEN RINGS 560GM,,KAD BNEY DAROM,274,"6,264",0,97%,1174,0,89%,0,$2.99,TEST,OLIVES,2015-12-09,2015,0,8701898,230,52768774,,,BNEY DAROM GREEN RINGS,,,
1230.0383,3272701539,BNEY DAROM BLACK RINGS 560GM,,KAD BNEY DAROM,374,"2,218",0,53%,402,0,51%,0,$3.09,TEST,OLIVES,2015-12-09,2015,0,8701898,309,52768774,,,BNEY DAROM BLACK RINGS,,,
1230.0337,3272701542,BNEY DAROM BLACK PITTED 500ML,,KAD BNEY DAROM,328,"3,568",0,84%,516,0,95%,1,$3.46,TEST,OLIVES,2015-12-09,2015,0,8701898,294,52768774,,,BNEY DAROM BLACK PITTED,,,
1230.0702,3272701545,BNEY DAROM MANZANILLA 560GM,,KAD BNEY DAROM,693,22,0,-84%,5,0,-82%,0,$2.75,TEST,OLIVES,2015-12-09,2015,0,8701898,654,52768774,,,BNEY DAROM MANZANILLA,,,
1210.0466,3272701548,BENEI DAROM CUCUMBER IN BRINE 590ML,,KAD BNEY DAROM,457,428,0,NA,109,0,NA,NA,$2.31,TEST,PICKLES,2015-12-09,2015,0,27443343,423,115123666,,,BENEI DAROM CUCUMBER IN BRINE,,,
1230.0629,3272701549,BENEI DAROM BLACK 580GM,,KAD BNEY DAROM,620,96,0,-72%,15,0,-72%,NA,$3.66,TEST,OLIVES,2015-12-09,2015,0,8701898,577,52768774,,,BENEI DAROM BLACK,,,
1230.0344,3272701551,BNEY DAROM GREEN NOVO 580 GM,,KAD BNEY DAROM,335,"3,391",0,9%,665,0,10%,1,$2.96,TEST,OLIVES,2015-12-09,2015,0,8701898,274,52768774,,,BNEY DAROM GREEN NOVO,,,
1230.0564,3272701552,BNEY DAROM GREEN NOVO TALL 1.3LT,,KAD BNEY DAROM,555,243,0,-33%,55,0,-29%,0,$5.73,TEST,OLIVES,2015-12-09,2015,0,8701898,477,52768774,,,BNEY DAROM GREEN NOVO TALL,,,
1230.0398,3272701553,BNEY DAROM GREEN CRACKED 580 GM,,KAD BNEY DAROM,389,"1,763",0,3%,340,0,2%,0,$3.01,TEST,OLIVES,2015-12-09,2015,0,8701898,320,52768774,,,BNEY DAROM GREEN CRACKED,,,
1230.0373,3272701559,BNEY DAROM GREEN PITTED 1.25LT,,KAD BNEY DAROM,364,"2,419",0,-74%,468,0,-76%,0,$6.44,TEST,OLIVES,2015-12-09,2015,0,8701898,297,52768774,,,BNEY DAROM GREEN PITTED,,,
1190.1236,3272701562,LAISH RED PEPPER STRIPS 600ML,,KAD BNEY DAROM,"1,225",45,0,-18%,6,0,-38%,NA,$4.50,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,1202,108314708,,,LAISH RED PEPPER STRIPS,,,
1210.0269,3272701566,BENEI DAROM HOT PEPPERS 540 ML,,KAD BNEY DAROM,260,"8,878",0,10%,1781,0,4%,2,$2.69,TEST,PICKLES,2015-12-09,2015,0,27443343,245,115123666,,,BENEI DAROM HOT PEPPERS,,,
1230.0691,3272701601,BNEY DAROM BLACK PITTED 560GM,,KAD BNEY DAROM,682,29,0,-93%,5,0,-93%,NA,$3.22,TEST,OLIVES,2015-12-09,2015,0,8701898,653,52768774,,,BNEY DAROM BLACK PITTED,,,
1190.1026,3272715623,BNEI DAROM RED PEPPER STRIPS IN VINEGAR 540GM,,?,"1,016",213,0,249%,47,0,317%,0,$2.43,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,880,108314708,,,BNEI DAROM RED PEPPER STRIPS IN VINEGAR,,,
1380.0221,3272771016,BNEY DAROM MOSTO COTTO RAISIN FRUIT 250ML,,KAD BNEY DAROM,212,"1,717",0,-15%,29,0,-16%,0,$14.93,TEST,MUSTARD - PREPARED,2015-12-09,2015,0,7374809,300,51891440,,,BNEY DAROM MOSTO COTTO RAISIN FRUIT,,,
330.0256,3279700175,BLOOMY CANDY CORN 85 GM,,BLOOM PACKAGING,247,371,0,-20%,17,0,-35%,NA,$1.87,TEST,CANDIED SNACK FOODS,2015-12-09,2015,0,3183167,246,44359046,,,BLOOMY CANDY CORN,,,
330.0196,3279700202,BLOOMY OGOODYS CANDY CORN 450GM,,BLOOM PACKAGING,187,"2,215",0,-21%,297,0,-26%,0,$3.36,TEST,CANDIED SNACK FOODS,2015-12-09,2015,0,3183167,136,44359046,,,BLOOMY OGOODYS CANDY CORN,,,
620.1585,3279700447,BLOOMS POPMMMS MINI CHOCOLATE CHIP CKIES CELLO 28GM,,BLOOM PACKAGING,"1,576","6,177",0,19%,354,0,6%,1,$0.49,TEST,COOKIES,2015-12-09,2015,0,72719606,1679,647897975,,,BLOOMS POPMMMS MINI CHOCOLATE CHIP CKIES CELLO,,,
620.2055,3279700448,BLOOMS ANIMAL CRACKERS CELLO 28GM,,BLOOM PACKAGING,"2,046","2,366",0,32%,147,0,22%,1,$0.45,TEST,COOKIES,2015-12-09,2015,0,72719606,2057,647897975,,,BLOOMS ANIMAL CRACKERS CELLO,,,
620.1981,3279700449,BLOOMS ABC SQUARES CELLO 28GM,,BLOOM PACKAGING,"1,972","2,754",0,61%,172,0,51%,1,$0.45,TEST,COOKIES,2015-12-09,2015,0,72719606,1995,647897975,,,BLOOMS ABC SQUARES CELLO,,,
620.1415,3279700450,BLOOMS POP MMMS MINI CHOCOLATE CHIP COOKIES CRTN 423GM,,BLOOM PACKAGING,"1,406","9,209",0,389%,492,0,454%,0,$7.92,TEST,COOKIES,2015-12-09,2015,0,72719606,1547,647897975,,,BLOOMS POP MMMS MINI CHOCOLATE CHIP COOKIES CRTN,,,
620.3244,3279700451,BLOOMS TEMPTATION SUGAR COOKIES CELLO 297GM,,BLOOM PACKAGING,"3,235",186,0,NA,12,0,NA,0,$4.77,TEST,COOKIES,2015-12-09,2015,0,72719606,3179,647897975,,,BLOOMS TEMPTATION SUGAR COOKIES CELLO,,,
620.3419,3279700453,BLOOMS TEMPTATION CHOCOLATE COOKIES CELLO 297GM,,BLOOM PACKAGING,"3,406",116,0,NA,8,0,NA,0,$4.14,TEST,COOKIES,2015-12-09,2015,0,72719606,3336,647897975,,,BLOOMS TEMPTATION CHOCOLATE COOKIES CELLO,,,
620.2996,3279700454,BLOOMS ROYAL CHOCOLATE CHIP COOKIES CELLO 454GM,,BLOOM PACKAGING,"2,986",353,0,NA,34,0,NA,0,$4.77,TEST,COOKIES,2015-12-09,2015,0,72719606,2767,647897975,,,BLOOMS ROYAL CHOCOLATE CHIP COOKIES CELLO,,,
620.3007,3279700455,BLOOMS ROYAL ICED OATMEAL COOKIES CELLO 454GM,,BLOOM PACKAGING,"2,998",347,0,NA,34,0,NA,0,$4.69,TEST,COOKIES,2015-12-09,2015,0,72719606,2768,647897975,,,BLOOMS ROYAL ICED OATMEAL COOKIES CELLO,,,
620.2629,3279700459,BLOOMS BLOOM-EOS CHOCOLATE FUDGE SNDWCH CKS CRTN 546GM,,BLOOM PACKAGING,"2,619",730,0,0%,72,0,-7%,0,$5.53,TEST,COOKIES,2015-12-09,2015,0,72719606,2415,647897975,,,BLOOMS BLOOM-EOS CHOCOLATE FUDGE SNDWCH CKS CRTN,,,
620.2739,3279700460,BLOOMS BLOOM-EOS VANILLA CREAM SNDWCH CKIES CRTN 564GM,,BLOOM PACKAGING,"2,728",593,0,16%,67,0,20%,0,$5.02,TEST,COOKIES,2015-12-09,2015,0,72719606,2457,647897975,,,BLOOMS BLOOM-EOS VANILLA CREAM SNDWCH CKIES CRTN,,,
620.2009,3279700461,BLOOMS SANDWICH CREAM 568 GM CELLO,,BLOOM PACKAGING,"2,000","2,542",0,13%,252,0,1%,0,$5.72,TEST,COOKIES,2015-12-09,2015,0,72719606,1842,647897975,,,BLOOMS SANDWICH CREAM,,,
620.2364,3279700464,BLOOMS CHOCOLATE FUDGE MINI COOKIES CELLO 28GM,,BLOOM PACKAGING,"2,355","1,252",0,NA,65,0,NA,1,$0.54,TEST,COOKIES,2015-12-09,2015,0,72719606,2466,647897975,,,BLOOMS CHOCOLATE FUDGE MINI COOKIES CELLO,,,
620.2703,3279700465,BLOOMS CINNAMON MINI COOKIES CELLO 28GM,,BLOOM PACKAGING,"2,694",629,0,NA,33,0,NA,1,$0.54,TEST,COOKIES,2015-12-09,2015,0,72719606,2779,647897975,,,BLOOMS CINNAMON MINI COOKIES CELLO,,,
620.276,3279700480,BLOOMS STRAWBERRY FROSTED COOKIES CELLO 312GM,,BLOOM PACKAGING,"2,750",567,0,NA,50,0,NA,1,$3.52,TEST,COOKIES,2015-12-09,2015,0,72719606,2586,647897975,,,BLOOMS STRAWBERRY FROSTED COOKIES CELLO,,,
